1.4	2.48	2.73	9.03	9.03	-1.0 	92.57	0.67
5.3	2.44	2.63	7.22	7.22	0.009	94.44	0.4
1.7	2.40	2.47	2.57	2.57	0.2	91.05	0.23
30.1	2.53	2.68	5.59	5.59	0.009	93.84	0.34
2.7	2.42	2.65	8.37	8.37	0.001	98.02	0.17
7.0	2.44	2.66	8.21	8.21	0.008	93.24	0.56
2.4	2.44	2.66	8.12	8.12	0.001	96.73	0.26
6.5	2.45	2.67	8.24	8.24	0.08	93.19	0.56
4.2	2.46	2.68	8.10	8.10	0.03	96.10	0.32
6.5	2.46	2.7	8.75	8.75	0.2	93.35	0.58
2.6	2.47	2.69	8.20	8.20	-1.0 	91.00	0.74
5.2	2.49	2.69	7.31	7.31	-1.0 	95.37	0.34

